User.ID,BookId,Book.Rating
126492,9,0
126496,34,0
126500,89,0
126511,71,7
126531,4,10
126531,194,0
126531,49,0
126531,101,0
126541,31,0
126585,62,9
126585,118,0
126585,115,0
126585,164,0
126599,121,6
126604,124,8
126604,46,10
126604,54,0
126604,80,0
126604,167,5
126604,40,7
126604,155,9
126604,55,0
126604,34,0
126604,70,0
126604,110,0
126604,6,10
126604,78,7
126608,87,2
126609,46,0
126634,61,9
126653,30,10
126671,31,9
126671,87,4
126671,100,9
126671,63,6
126685,33,8
126693,142,0
126693,74,10
126693,148,0
126693,76,0
126693,90,0
126693,157,0
126693,100,10
126693,158,0
126693,174,10
126693,35,0
126693,89,0
126693,178,8
126693,154,10
126693,145,0
126693,22,9
126693,161,0
126693,160,0
126693,123,0
126693,150,0
126693,2,1
126695,161,7
126697,144,10
126697,108,10
126697,38,8
126726,58,0
126726,157,9
126726,140,9
126726,149,0
126726,56,0
126726,153,0
126726,16,0
126726,2,0
126732,26,0
126736,62,0
126736,30,0
126736,28,0
126736,40,0
126736,164,6
126736,4,0
126736,70,0
126736,187,7
126736,144,5
126736,33,6
126736,56,6
126736,147,6
126736,116,0
126736,175,5
126736,141,0
126736,57,6
126736,8,0
126736,154,0
126736,64,8
126736,199,0
126736,104,0
126736,93,5
126736,108,5
126736,11,0
126736,135,0
126736,2,0
126746,109,0
126765,49,4
126768,107,8
126783,97,0
126783,42,0
126783,76,0
126783,8,0
126783,26,9
126783,114,0
126790,130,0
126803,23,0
126810,74,0
126810,165,9
126810,86,0
126810,61,0
126810,140,0
126810,48,0
126812,89,5
126812,154,1
126814,44,5
126814,118,6
126814,144,10
126824,170,9
126824,38,10
126827,129,8
126827,130,8
126827,112,0
126827,171,9
126827,2,0
126828,14,9
126829,174,9
126840,5,0
126843,58,0
126849,198,8
126851,2,4
126860,39,7
126860,85,6
126860,61,0
126866,13,9
126881,101,7
126883,106,8
126900,39,0
126900,31,0
126900,22,10
126903,166,0
126903,85,8
126903,51,7
126903,28,0
126903,125,0
126903,165,7
126903,31,9
126903,61,0
126903,53,5
126903,122,5
126903,145,0
126903,173,0
126903,114,7
126903,9,0
126911,90,0
126911,108,0
126948,8,8
126949,88,0
126978,61,8
126983,2,0
126985,171,8
126992,77,10
127011,197,0
127022,60,7
127024,52,0
127024,147,0
127024,175,7
127024,2,1
127035,51,0
127035,113,0
127036,16,8
127037,31,9
127049,46,8
127049,18,7
127049,61,7
127049,87,8
127049,110,5
127049,100,10
127049,52,5
127054,22,10
127066,6,7
127084,17,0
127086,165,0
127086,157,0
127095,196,9
127114,36,0
127117,183,7
127120,75,7
127121,2,0
127129,30,5
127129,187,0
127129,149,8
127129,33,0
127129,171,0
127129,152,9
127129,75,6
127129,59,6
127131,97,9
127131,86,0
127131,110,0
127131,173,0
127131,191,0
127137,60,0
127137,79,0
127168,11,5
127168,60,0
127200,62,0
127200,118,0
127200,68,0
127200,19,0
127200,98,0
127200,103,0
127200,34,0
127200,70,0
127200,130,0
127200,67,0
127200,33,0
127200,56,0
127200,116,0
127200,175,0
127200,141,0
127200,92,0
127200,8,0
127200,1,0
127200,95,0
127200,178,0
127200,128,0
127200,64,0
127200,49,0
127200,108,9
127200,196,0
127216,120,0
127216,146,0
127233,17,8
127233,25,0
127233,197,0
127233,54,0
127233,167,8
127233,40,9
127233,41,0
127233,138,0
127233,148,0
127233,55,0
127233,68,0
127233,65,0
127233,4,0
127233,132,0
127233,87,0
127233,66,0
127233,71,0
127233,110,0
127233,94,0
127233,100,0
127233,53,4
127233,174,8
127233,194,0
127233,116,0
127233,26,0
127233,178,0
127233,122,0
127233,192,8
127233,14,0
127233,49,0
127233,173,0
127233,186,9
127233,15,0
127233,146,0
127233,78,0
127233,195,0
127233,176,0
127233,121,0
127243,188,0
127244,15,10
127245,145,5
127250,124,8
127284,152,8
127292,23,0
127317,10,9
127320,13,8
127326,185,8
127327,134,0
127336,153,6
127336,146,10
127359,97,0
127359,54,0
127359,81,9
127359,50,0
127359,125,0
127359,148,0
127359,165,0
127359,31,0
127359,55,0
127359,61,0
127359,90,0
127359,87,0
127359,157,0
127359,27,0
127359,120,0
127359,72,0
127359,71,6
127359,52,0
127359,169,8
127359,184,0
127359,116,0
127359,89,0
127359,171,6
127359,111,0
127359,48,0
127359,122,0
127359,152,0
127359,6,9
127359,168,0
127359,198,8
127359,186,0
127359,63,0
127359,37,8
127359,38,0
127359,2,0
127367,139,7
127382,2,0
127384,131,0
127384,146,0
127389,164,7
127404,165,8
127404,189,5
127417,25,8
127417,36,0
127429,142,0
127429,39,0
127429,62,0
127429,74,0
127429,46,0
127429,166,0
127429,17,0
127429,197,0
127429,54,0
127429,85,0
127429,28,0
127429,165,0
127429,31,0
127429,10,0
127429,88,0
127429,4,0
127429,84,0
127429,132,0
127429,157,0
127429,137,0
127429,110,0
127429,94,0
127429,185,0
127429,140,0
127429,91,0
127429,33,0
127429,56,0
127429,8,0
127429,26,0
127429,48,0
127429,181,0
127429,75,0
127429,16,0
127429,45,0
127429,196,0
127429,2,0
127429,24,0
127432,47,8
127432,180,9
127432,136,10
127432,138,10
127432,106,9
127432,193,10
127432,181,9
127438,21,0
127441,113,0
127453,115,0
127453,19,0
127481,47,0
127481,40,0
127481,157,8
127481,110,8
127481,13,8
127490,31,0
127490,35,9
127490,139,0
127493,55,7
127511,108,0
127515,2,0
127521,2,0
127537,101,10
127548,25,4
127557,129,5
127564,82,9
127564,113,8
127564,57,6
127564,15,0
127581,30,0
127581,116,0
127581,57,0
127581,178,7
127581,75,0
127583,68,7
127619,2,8
127621,28,0
127621,84,8
127621,113,8
127621,7,4
127621,35,0
127621,26,9
127621,128,0
127621,2,0
127623,127,0
127637,81,7
127637,132,0
127661,122,8
127668,72,0
127668,9,8
127673,74,8
127693,177,10
127704,31,0
127720,70,0
127720,149,7
127738,111,8
127755,194,0
127755,49,8
127755,36,5
127762,90,0
127766,2,0
127795,28,10
127795,186,0
127795,107,8
127801,97,7
127826,82,0
127826,47,0
127826,197,9
127826,97,0
127826,41,0
127826,31,0
127826,61,0
127826,157,0
127826,100,9
127826,33,8
127826,57,8
127826,92,8
127826,89,0
127826,95,0
127826,152,0
127826,198,0
127826,101,7
127826,78,0
127826,195,7
127826,38,0
127827,185,6
127836,28,10
127866,102,2
127871,135,0
127893,167,6
127893,50,6
127893,125,5
127893,90,7
127893,190,8
127903,106,0
127910,40,7
127914,39,0
127914,166,8
127914,156,0
127914,30,0
127914,51,0
127914,98,0
127914,188,0
127914,157,0
127914,70,0
127914,169,0
127914,184,0
127914,67,0
127914,33,0
127914,26,0
127914,73,0
127914,14,0
127914,198,0
127914,63,0
127914,59,0
127914,101,0
127914,60,0
127914,107,0
127914,9,0
127914,182,9
127921,46,7
127930,95,6
127941,66,9
127942,4,0
127942,15,0
127943,188,0
127980,183,0
127997,165,10
128008,22,8
128011,171,7
128014,14,7
128019,95,0
128019,48,0
128033,54,0
128037,155,10
128040,197,0
128040,165,7
128040,157,0
128040,122,10
128040,2,0
128045,62,0
128045,40,9
128045,41,0
128045,31,9
128045,55,0
128045,196,0
128048,49,0
128048,77,7
128060,132,0
128060,90,0
128060,120,0
128060,33,10
128084,184,9
128085,62,8
128085,30,0
128085,40,0
128085,29,9
128085,4,0
128085,87,7
128085,137,0
128085,110,0
128085,52,10
128085,199,0
128085,99,10
128085,104,8
128085,15,9
128085,23,10
128085,78,9
128094,80,0
128094,162,0
128096,2,5
128099,63,0
128102,49,10
128119,47,0
128119,180,8
128119,136,8
128119,138,8
128119,106,8
128119,193,8
128119,105,9
128119,181,8
128119,196,7
128122,183,0
128122,65,0
128122,122,10
128131,157,0
128134,132,7
128139,2,0
128148,44,8
128153,58,10
128166,123,0
128185,35,5
128185,1,6
128192,199,8
128195,139,10
128206,149,8
128207,101,7
128208,62,0
128208,74,0
128208,133,0
128208,30,0
128208,80,0
128208,51,0
128208,28,0
128208,125,0
128208,155,0
128208,165,0
128208,31,0
128208,76,0
128208,19,0
128208,3,0
128208,61,0
128208,90,0
128208,157,0
128208,27,0
128208,162,0
128208,120,0
128208,72,0
128208,71,0
128208,140,0
128208,96,0
128208,187,0
128208,7,0
128208,147,9
128208,32,0
128208,92,9
128208,8,0
128208,35,0
128208,89,0
128208,1,0
128208,171,0
128208,178,0
128208,192,0
128208,14,0
128208,145,0
128208,49,10
128208,36,0
128208,189,0
128208,146,0
128208,170,0
128208,2,0
128214,187,8
128218,157,8
128221,162,10
128227,16,5
128233,13,10
128241,2,2
128257,41,0
128257,157,0
128257,140,5
128276,62,0
128276,74,0
128276,166,0
128276,155,0
128276,164,0
128276,61,5
128276,90,0
128276,34,9
128276,60,8
128286,30,0
128286,3,0
128286,70,10
128286,95,9
128286,151,0
128286,16,0
128290,31,0
128324,53,5
128324,128,0
128324,22,0
128324,63,7
128325,74,0
128325,82,0
128325,97,8
128325,28,9
128325,120,0
128325,110,9
128325,52,0
128325,140,0
128325,111,0
128325,5,9
128325,122,0
128325,186,7
128325,13,10
128325,9,0
128325,176,8
128325,77,0
128331,44,7
128331,5,0
128331,135,7
128331,196,6
128332,42,5
128332,84,1
128332,157,0
128332,20,0
128332,15,10
128332,13,0
128332,2,4
128341,4,7
128354,2,0
128365,13,7
128375,146,0
128391,52,9
128396,189,0
128403,101,8
128404,150,0
128406,80,0
128406,56,5
128406,135,5
128413,66,8
128434,156,6
128434,55,10
128434,52,0
128434,174,10
128438,153,10
128447,2,8
128463,1,7
128504,2,0
128511,125,0
128513,55,0
128525,143,0
128541,6,8
128579,27,0
128579,146,0
128588,51,10
128588,61,10
128588,190,0
128588,122,6
128593,186,7
128606,111,0
128610,187,0
128610,141,0
128610,198,0
128622,86,0
128622,132,0
128622,5,10
128622,49,7
128639,32,7
128639,8,8
128640,143,10
128672,118,3
128672,119,0
128696,62,7
128696,74,0
128696,82,0
128696,25,0
128696,133,0
128696,30,0
128696,97,0
128696,167,8
128696,58,0
128696,125,0
128696,159,8
128696,31,0
128696,55,0
128696,109,0
128696,19,0
128696,188,8
128696,132,0
128696,66,0
128696,100,0
128696,52,0
128696,169,9
128696,190,0
128696,6,0
128696,104,0
128696,22,0
128696,114,8
128696,191,6
128696,108,10
128696,189,8
128696,101,0
128696,170,0
128696,9,0
128696,79,0
128696,121,0
128710,41,0
128732,89,9
128732,48,0
128732,64,0
128732,192,0
128732,177,0
128732,99,0
128732,127,0
128732,114,8
128732,191,0
128732,153,8
128732,126,0
128738,92,5
128742,7,5
128747,62,0
128749,143,9
128753,168,5
128753,101,5
128774,26,0
128775,31,6
128790,145,0
128790,2,0
128821,89,8
128835,47,0
128835,30,0
128835,85,0
128835,40,0
128835,165,0
128835,68,8
128835,19,0
128835,61,0
128835,34,0
128835,66,0
128835,110,0
128835,100,9
128835,149,10
128835,33,0
128835,147,0
128835,116,0
128835,190,0
128835,89,0
128835,99,0
128835,49,0
128835,43,0
128835,161,0
128835,151,0
128835,114,8
128835,108,0
128835,11,0
128835,101,0
128835,146,0
128835,150,9
128835,176,0
128835,24,0
128835,139,0
128841,52,9
128841,15,0
128906,126,0
128915,7,0
128915,99,9
128931,166,7
128942,15,0
128946,88,10
128949,26,0
128951,17,8
128961,15,0
128962,100,9
128976,40,0
128993,10,6
129003,76,7
129008,47,0
129008,136,0
129008,138,0
129008,106,0
129008,31,0
129008,94,0
129008,100,8
129008,173,0
129008,151,0
129008,186,0
129008,181,0
129008,182,0
129019,126,8
129045,52,0
129074,74,0
129074,25,0
129074,137,0
129074,110,7
129074,144,8
129074,184,8
129074,190,0
129074,5,10
129074,108,8
129084,82,0
129084,166,9
129084,50,0
129084,28,10
129084,125,0
129084,131,0
129084,159,9
129084,180,0
129084,106,0
129084,165,0
129084,31,0
129084,115,10
129084,4,8
129084,132,0
129084,157,0
129084,129,8
129084,27,0
129084,130,0
129084,67,0
129084,89,8
129084,1,0
129084,64,8
129084,22,0
129084,168,8
129084,161,7
129084,123,6
129084,114,0
129084,36,8
129084,59,9
129084,101,0
129084,146,0
129084,196,9
129084,77,0
129099,71,0
129111,69,7
129113,120,0
129113,101,0
129114,142,0
129114,178,5
129123,187,0
129125,31,7
129152,190,4
129187,186,0
129190,82,0
129213,28,8
129226,15,8
129233,39,6
129238,36,0
129243,73,0
129259,31,0
129303,178,8
129309,67,3
129316,70,8
129316,95,0
129332,179,9
129338,50,9
129338,115,8
129339,164,0
129358,142,0
129358,47,0
129358,180,0
129358,136,0
129358,138,0
129358,193,0
129358,183,0
129358,44,0
129358,118,0
129358,119,0
129358,72,0
129358,71,0
129358,179,0
129358,161,0
129358,160,0
129358,123,0
129368,50,10
129368,125,8
129368,183,0
129368,112,0
129368,7,0
129368,101,0
129373,62,10
129373,17,0
129373,167,0
129373,165,10
129373,119,0
129373,132,10
129373,162,0
129389,100,7
129393,194,0
129393,122,0
129393,2,0
129399,22,5
129410,154,7
129437,104,0
129458,82,0
129458,49,8
129458,168,0
129465,82,0
129465,115,0
129465,19,0
129465,98,0
129465,164,0
129465,147,0
129465,23,9
129465,38,0
129465,2,0
129465,77,0
129474,41,7
129474,31,8
129474,36,10
129474,9,9
129476,15,0
129481,59,10
129489,188,10
129503,129,0
129503,52,0
129503,158,8
129503,2,0
129505,26,8
129505,135,7
129526,28,8
129538,87,10
129538,2,2
129543,182,2
129550,108,10
129572,109,7
129600,76,0
129617,2,0
129632,31,8
129640,122,0
129641,5,10
129648,74,9
129648,90,8
129655,82,8
129665,149,6
129680,131,8
129690,159,0
129690,65,0
129690,67,0
129690,149,0
129690,56,0
129690,32,0
129690,198,0
129690,36,10
129690,150,0
129690,24,0
129690,139,0
129693,146,9
129705,76,10
129716,18,0
129716,156,0
129716,133,0
129716,97,10
129716,50,0
129716,42,0
129716,40,9
129716,41,0
129716,165,0
129716,10,9
129716,44,9
129716,118,9
129716,119,8
129716,65,9
129716,90,0
129716,157,0
129716,137,9
129716,52,0
129716,169,0
129716,190,0
129716,73,0
129716,104,10
129716,186,0
129716,36,0
129716,189,0
129716,126,9
129716,60,0
129716,150,0
129718,159,7
129718,118,0
129725,51,8
129725,33,0
129759,2,0
129777,28,10
129783,56,8
129790,5,0
129801,104,7
129835,62,8
129842,167,6
129843,4,0
129851,25,8
129851,30,8
129851,10,0
129851,118,7
129851,65,6
129851,100,0
129851,116,0
129851,190,0
129851,199,0
129851,73,0
129851,177,0
129851,36,0
129851,146,0
129851,9,0
129851,37,10
129851,2,1
129861,16,7
129883,117,6
129883,42,0
129883,40,5
129883,84,8
129883,22,6
129883,121,0
129929,30,0
129929,88,0
129929,120,0
129929,89,0
129929,2,0
129945,50,6
129951,62,0
129965,16,8
129983,157,4
129988,182,5
129988,2,4
130011,72,6
130014,101,8
130022,43,0
130027,142,8
130063,84,1
130063,49,5
130063,121,5
130074,128,7
130075,145,0
130108,73,0
130132,85,0
130132,31,8
130132,116,0
130132,141,0
130132,23,0
130134,60,7
130150,33,7
130150,56,0
130152,18,10
130157,155,7
130157,86,5
130157,26,0
130157,2,0
130166,34,8
130166,113,8
130166,36,0
130166,182,7
130166,139,6
130168,21,6
130168,127,3
130199,76,8
130199,8,0
130210,106,10
130215,82,9
130215,58,0
130215,134,7
130224,50,5
130224,103,5
130224,94,0
130241,37,10
130243,30,8
130243,68,0
130258,51,0
130258,83,0
130258,195,0
130263,13,8
130279,87,10
130279,83,8
130305,41,0
130320,97,8
130331,172,9
130396,128,8
130398,89,10
130400,87,6
130426,33,0
130426,116,0
130426,8,0
130426,26,0
130426,178,0
130426,145,0
130430,91,0
130437,113,0
130438,30,0
130438,68,0
130438,157,0
130438,113,8
130438,154,0
130438,122,0
130438,199,0
130438,49,0
130438,75,8
130438,16,0
130438,163,0
130438,134,0
130438,2,0
130460,7,0
130463,195,0
130473,139,0
130474,47,0
130474,30,0
130474,31,0
130474,44,0
130474,118,0
130474,115,0
130474,76,0
130474,19,0
130474,98,0
130474,103,0
130474,70,0
130474,185,0
130474,130,0
130474,67,0
130474,56,0
130474,116,0
130474,175,0
130474,57,0
130474,32,0
130474,92,0
130474,89,0
130474,95,0
130474,26,0
130474,128,0
130474,48,0
130474,14,0
130474,49,0
130474,160,0
130474,123,0
130474,151,0
130474,16,0
130474,2,0
130480,194,9
130482,87,7
130485,50,6
130493,98,8
130518,192,0
130524,2,0
130543,74,0
130543,65,8
130543,170,7
130554,184,9
130570,180,0
130570,61,0
130570,95,7
130570,177,0
130570,107,0
130571,74,0
130571,82,9
130571,46,0
130571,25,6
130571,47,8
130571,30,0
130571,197,0
130571,167,0
130571,180,0
130571,148,0
130571,155,0
130571,165,0
130571,31,8
130571,68,0
130571,19,0
130571,84,0
130571,132,8
130571,87,0
130571,34,0
130571,70,0
130571,66,0
130571,72,0
130571,94,9
130571,100,9
130571,91,0
130571,112,0
130571,67,0
130571,149,0
130571,56,0
130571,32,0
130571,8,0
130571,89,0
130571,95,0
130571,26,0
130571,152,0
130571,145,0
130571,49,9
130571,6,0
130571,12,0
130571,168,0
130571,160,5
130571,151,0
130571,93,0
130571,60,0
130571,13,6
130571,170,0
130571,9,0
130571,37,8
130575,78,8
130579,116,0
130581,48,10
130591,2,0
130594,2,8
130611,2,3
130624,143,0
130624,92,0
130624,182,8
130658,141,4
130658,8,3
130658,128,2
130677,42,0
130677,109,0
130677,151,0
130679,61,0
130699,31,8
130699,101,0
130705,117,9
130705,87,10
130705,72,0
130705,149,7
130707,175,0
130710,104,0
130714,177,8
130722,76,10
130722,16,9
130730,16,5
130772,73,9
130772,177,10
130784,92,5
130784,1,8
130791,54,0
130791,189,9
130792,88,0
130793,17,10
130806,157,0
130806,53,0
130837,27,5
130837,5,10
130837,43,9
130844,36,0
130847,74,0
130847,31,6
130847,91,10
130847,122,10
130866,134,7
130878,4,8
130882,28,7
130913,118,0
130913,119,0
130915,2,7
130917,74,0
130939,146,10
130950,70,8
130950,15,9
130952,28,0
130968,157,7
130978,50,10
130978,41,10
131026,22,0
131027,167,0
131027,4,0
131027,27,0
131027,141,0
131027,32,0
131027,92,0
131027,108,0
131027,170,7
131027,195,0
131032,68,0
131046,62,0
131046,74,0
131046,97,0
131046,54,0
131046,125,0
131046,180,8
131046,136,8
131046,138,9
131046,106,0
131046,193,0
131046,183,7
131046,165,0
131046,44,0
131046,119,0
131046,76,0
131046,65,0
131046,70,0
131046,71,0
131046,52,9
131046,102,0
131046,33,0
131046,56,0
131046,116,0
131046,141,0
131046,57,0
131046,92,0
131046,89,0
131046,1,0
131046,95,0
131046,154,0
131046,127,0
131046,104,0
131046,151,0
131046,93,0
131046,15,0
131046,9,0
131056,101,0
131089,51,9
131094,47,0
131094,93,5
131099,42,0
131099,31,0
131099,2,0
131108,117,0
131108,8,0
131112,128,0
131128,47,9
131128,180,9
131128,186,0
131128,181,9
131137,38,6
131143,99,0
131154,143,10
131154,88,10
131154,84,0
131154,152,8
131154,9,7
131154,38,8
131166,131,5
131182,133,10
131182,167,10
131182,165,10
131182,132,0
131182,49,10
131182,38,0
131191,122,7
131202,65,8
131208,79,0
131236,166,5
131238,108,10
131254,22,7
131262,67,10
131311,155,9
131311,31,7
131338,78,7
131345,192,8
131354,49,10
131389,2,0
131402,39,10
131402,62,0
131402,82,0
131402,17,0
131402,47,9
131402,80,0
131402,180,0
131402,136,0
131402,138,0
131402,106,0
131402,193,0
131402,183,0
131402,155,0
131402,65,0
131402,27,0
131402,120,0
131402,140,0
131402,89,0
131402,122,0
131402,177,0
131402,93,0
131402,186,10
131402,181,0
131402,101,0
131408,31,6
131437,52,0
131476,2,7
131481,40,0
131482,52,0
131482,175,0
131482,26,0
131482,14,0
131482,145,0
131482,114,0
131482,191,0
131482,13,7
131482,121,0
131485,87,7
131498,76,10
131510,137,10
131510,52,7
131510,26,0
131510,15,5
131512,165,5
131528,38,0
131535,91,0
131548,67,8
131551,112,0
131554,172,10
131558,45,0
131560,142,0
131564,90,7
131588,117,7
131588,64,8
131594,18,9
131594,25,0
131594,136,0
131594,100,0
131594,96,5
131594,187,0
131594,144,10
131594,174,0
131594,127,0
131594,146,0
131594,2,9
131597,49,7
131597,153,7
131602,2,7
131622,42,9
131622,118,8
131622,32,10
131622,104,8
131632,31,8
131645,34,0
131650,52,9
131655,5,9
131657,92,8
131657,178,5
131675,42,0
131675,123,0
131675,2,0
131678,150,0
131681,1,9
131686,62,5
131686,166,0
131686,155,1
131686,31,8
131703,1,9
131727,16,0
131754,90,10
131767,6,9
131768,25,0
131768,36,0
131777,26,8
131779,28,0
131779,148,0
131779,55,0
131779,60,9
131819,2,0
131837,115,0
131837,76,0
131837,69,0
131837,100,0
131837,179,0
131837,112,0
131837,187,0
131837,116,0
131837,1,0
131837,95,0
131837,5,0
131837,21,0
131837,192,0
131837,12,0
131837,22,0
131837,163,0
131845,13,0
131855,165,0
131855,188,5
131855,191,0
131855,13,0
131855,2,0
131870,52,0
131882,155,6
131883,52,0
131884,190,0
131884,92,7
131889,166,0
131891,40,4
131914,118,0
131934,31,5
131937,58,0
131941,157,6
131941,182,8
131943,79,8
131967,83,0
131975,194,0
131985,59,0
131995,168,0
132003,40,0
132010,122,5
132011,62,0
132011,17,0
132012,30,9
132012,113,9
132026,189,5
132031,66,1
132031,94,7
132038,139,8
132083,82,0
132083,197,0
132083,167,10
132083,42,0
132083,125,0
132083,29,0
132083,61,10
132083,87,0
132083,70,0
132083,52,5
132083,161,0
132083,63,0
132083,15,0
132083,16,0
132083,83,0
132083,79,0
132133,142,8
132133,17,0
132133,28,0
132133,26,0
132133,83,0
132133,37,0
132141,174,10
132142,52,10
132142,199,5
132142,99,0
132143,2,0
132144,1,9
132151,4,0
132151,141,7
132157,11,9
132166,39,8
132166,131,0
132166,158,0
132171,42,0
132171,193,0
132171,157,9
132171,185,6
132171,173,6
132171,22,8
132173,109,0
132173,128,0
132173,5,0
132173,176,0
132188,88,0
132199,28,6
132199,48,9
132199,15,0
132199,38,0
132199,77,0
132219,132,0
132219,38,5
132229,176,7
132229,77,7
132234,168,7
132242,2,0
132261,34,7
132282,199,0
132282,13,7
132290,76,5
132290,186,10
132303,69,9
132303,12,9
132357,15,0
132361,31,8
132373,82,0
132373,61,0
132373,45,0
132374,17,0
132374,84,0
132375,82,8
132375,28,0
132375,105,5
132375,31,0
132375,86,5
132375,115,0
132375,84,7
132375,110,0
132375,111,0
132375,48,0
132375,21,10
132375,127,10
132375,173,10
132375,6,10
132375,43,10
132375,189,10
132375,78,10
132375,37,10
132375,2,5
132377,198,9
132382,41,10
132383,74,9
132383,41,0
132389,92,8
132389,171,7
132389,13,7
132392,166,9
132392,109,9
132392,4,7
132392,34,7
132392,110,7
132392,152,0
132392,168,6
132392,63,8
132398,107,3
132425,101,0
132457,122,3
132465,196,0
132471,178,5
132492,2,1
132520,2,0
132531,198,0
132537,135,0
132544,147,0
132544,190,0
132544,161,0
132544,160,0
132544,123,0
132572,9,0
132597,16,0
132615,92,0
132616,139,0
132624,4,5
132633,2,7
132635,137,0
132646,113,0
132648,11,0
132652,122,0
132663,62,0
132663,85,8
132663,31,0
132663,2,0
132686,6,10
132688,10,0
132703,17,5
132716,100,7
132726,41,8
132726,15,0
132731,31,0
132731,101,10
132782,139,8
132786,102,0
132786,107,0
132836,2,0
132851,68,10
132887,160,6
132887,123,7
132901,174,8
132909,100,9
132919,54,0
132920,178,5
132924,74,0
132930,39,9
132930,166,9
132930,42,8
132930,87,6
132930,158,7
132930,22,9
132934,187,9
132934,190,0
132941,31,8
132946,126,7
132954,97,10
132957,35,9
132978,19,4
132978,56,9
132978,147,10
132995,135,0
132996,33,0
132996,56,7
132996,116,0
133031,36,8
133034,166,0
133041,131,8
133041,83,0
133041,13,10
133041,134,10
133041,196,10
133046,162,0
133052,166,8
133052,94,0
133150,178,6
133161,143,9
133161,14,8
133198,31,0
133205,29,8
133207,79,9
133233,41,8
133235,29,8
133235,36,4
133235,150,0
133246,65,8
133247,147,10
133255,60,9
133256,28,8
133258,39,7
133258,166,8
133258,40,8
133258,165,8
133263,23,8
133276,85,8
133276,182,0
133280,154,8
133283,125,0
133284,129,7
133284,99,4
133284,151,9
133290,62,5
133294,38,7
133296,28,10
133296,136,0
133296,143,0
133296,88,0
133296,72,0
133296,71,0
133296,52,0
133296,199,9
133296,139,0
133310,155,0
133332,37,8
133348,2,0
133353,2,0
133360,177,0
133414,120,0
133414,2,3
133416,25,0
133416,41,0
133416,27,0
133416,130,0
133416,179,8
133416,112,8
133416,187,0
133416,35,0
133416,192,7
133416,145,7
133416,160,0
133418,115,8
133424,15,0
133435,123,8
133435,2,0
133462,25,0
133462,4,4
133501,42,4
133547,168,7
133548,159,0
133557,96,9
133557,48,9
133557,191,9
133571,82,0
133571,25,0
133571,47,7
133571,138,0
133571,106,0
133571,44,0
133571,118,8
133571,76,8
133571,188,0
133571,164,0
133571,132,0
133571,157,0
133571,69,0
133571,52,0
133571,171,0
133571,150,0
133571,77,8
133586,87,5
133635,126,0
133645,2,6
133654,163,8
133654,2,0
133656,100,1
133682,115,0
133682,179,0
133682,33,5
133682,8,0
133689,50,0
133689,42,9
133689,41,0
133689,165,3
133689,31,6
133689,19,0
133689,188,0
133689,157,0
133689,72,8
133689,110,10
133689,194,10
133689,26,0
133689,122,5
133689,177,8
133689,152,0
133689,12,0
133689,198,0
133689,36,0
133689,135,8
133689,60,8
133706,129,7
133706,179,7
133706,96,7
133706,112,7
133706,187,7
133706,33,8
133706,116,0
133706,175,8
133706,92,7
133706,1,8
133706,21,8
133706,99,8
133710,165,9
133717,49,10
133733,97,8
133738,159,8
133738,19,0
133738,100,9
133738,190,0
133738,32,0
133738,1,0
133744,36,6
133744,182,8
133747,39,0
133747,62,0
133747,47,0
133747,85,0
133747,167,0
133747,41,5
133747,131,8
133747,138,0
133747,105,7
133747,55,0
133747,143,0
133747,132,0
133747,157,0
133747,137,0
133747,70,0
133747,72,7
133747,94,0
133747,100,9
133747,91,7
133747,5,0
133747,108,0
133747,181,0
133747,59,0
133747,101,8
133747,146,0
133747,107,6
133747,170,8
133747,79,0
133747,196,0
133747,2,0
133747,77,0
133747,121,5
133764,62,6
133764,165,8
133776,36,8
133786,33,9
133786,56,0
133786,147,8
133786,116,0
133788,129,0
133790,84,5
133790,52,9
133811,84,0
133811,72,0
133811,2,0
133821,28,9
133829,49,7
133846,41,8
133858,17,10
133860,18,0
133860,133,0
133866,125,9
133874,109,0
133877,77,9
133905,142,7
133905,13,7
133905,77,7
133935,159,0
133935,88,0
133935,12,6
133936,69,8
133950,28,0
133957,88,8
133957,126,10
133980,68,0
133981,184,10
134005,17,9
134005,18,8
134005,144,0
134005,73,6
134005,22,10
134005,108,9
134005,63,8
134005,101,0
134031,2,0
134059,2,0
134078,109,10
134078,175,8
134089,31,10
134110,63,0
134118,147,8
134120,187,0
134137,51,0
134151,166,0
134156,75,0
134171,28,0
134225,49,0
134225,135,0
134225,146,0
134234,13,10
134247,19,0
134247,164,0
134247,103,0
134247,100,8
134247,67,0
134247,116,0
134247,175,0
134247,141,0
134247,32,0
134247,8,8
134247,95,0
134247,111,0
134247,26,0
134247,178,8
134247,48,0
134247,64,0
134247,21,0
134247,192,0
134247,99,0
134264,109,10
134264,1,0
134264,5,0
134264,6,0
134264,101,8
134272,182,0
134278,85,0
134278,109,10
134278,52,10
134278,5,10
134289,166,0
134302,47,10
134311,141,9
134311,26,9
134311,178,9
134311,73,10
134325,186,10
134368,73,8
134381,155,6
134381,157,8
134384,158,9
134395,174,0
134403,46,9
134409,118,0
134415,95,8
134434,124,0
134434,42,7
134434,58,8
134434,159,7
134434,188,8
134434,52,0
134434,91,0
134434,147,5
134434,141,6
134434,32,8
134434,26,6
134436,132,8
134436,21,0
134467,50,4
134467,193,8
134478,62,0
134483,77,8
134508,29,8
134508,15,9
134508,23,0
