User.ID,BookId,Book.Rating,ISBN,User.ID(Orig)
9592,28,5,0142001740,121170
9592,131,9,0312305060,121170
9592,10,8,0316769487,121170
9592,55,8,0316776963,121170
9592,86,4,0316781266,121170
9592,84,6,0375700757,121170
9592,132,0,0375706771,121170
9592,87,8,0375725784,121170
9592,27,2,0380730138,121170
9592,162,8,038079487X,121170
9592,100,10,0385492081,121170
9592,169,8,0385722206,121170
9592,22,8,0452282152,121170
9592,60,7,0743237188,121170
9592,83,7,0743418174,121170
9592,37,9,0805063897,121170
9592,121,7,1573229326,121170
9593,9,0,0804106304,121171
9594,110,3,0385484518,121173
9594,186,5,0609804138,121173
9595,29,10,0312995423,121178
9595,23,1,0671027387,121178
9596,29,10,0312995423,121184
9596,192,0,0446607657,121184
9597,95,0,0440236673,121208
9598,4,10,0345417623,121233
9599,46,8,0060938455,121251
9599,125,0,0312291639,121251
9599,68,7,0345370775,121251
9599,19,3,0345378490,121251
9599,4,9,0345417623,121251
9599,37,3,0805063897,121251
9600,56,0,0440211727,121254
9601,6,0,0449005615,121257
9602,2,0,0971880107,121263
9603,34,9,0375726403,121264
9604,164,0,0345391055,121285
9605,150,6,074343627X,121297
9606,36,0,0671021001,121314
9607,2,0,0971880107,121321
9608,2,0,0971880107,121323
9609,49,6,0446672211,121329
9610,39,10,0060915544,121352
9611,138,5,0312971346,121368
9612,72,3,0385335482,121370
9613,55,9,0316776963,121377
9614,91,6,0399501487,121383
9615,161,9,0515131229,121405
9615,160,9,0515132020,121405
9615,123,9,051513287X,121405
9616,46,0,0060938455,121407
9616,192,0,0446607657,121407
9617,178,6,0440241073,121408
9618,62,9,0060928336,121432
9619,168,1,0452282829,121458
9620,55,7,0316776963,121470
9620,121,0,1573229326,121470
9621,190,0,0440222656,121482
9621,182,0,0804114986,121482
9622,45,0,068484267X,121504
9623,4,7,0345417623,121517
9624,154,0,044651652X,121530
9625,124,5,0060392452,121532
9626,37,9,0805063897,121534
9627,121,0,1573229326,121538
9628,143,1,0345339681,121544
9629,108,10,059035342X,121545
9630,28,9,0142001740,121547
9630,131,7,0312305060,121547
9631,58,10,0312282990,121548
9632,144,10,0439064872,121561
9632,108,10,059035342X,121561
9633,165,9,0316601950,121587
9633,168,7,0452282829,121587
9634,142,0,0060502258,121591
9635,149,0,0440211263,121592
9635,190,0,0440222656,121592
9635,95,0,0440236673,121592
9635,45,0,068484267X,121592
9635,79,9,080410753X,121592
9636,74,3,0060930535,121594
9636,133,1,0060987561,121594
9636,53,6,0385505833,121594
9636,20,0,0385508042,121594
9636,101,10,067976402X,121594
9637,31,0,0316666343,121598
9638,81,8,014025448X,121606
9638,40,8,0312195516,121606
9638,183,7,0312983271,121606
9638,66,1,0380789035,121606
9638,102,0,0425167313,121606
9638,198,0,0553250426,121606
9638,63,7,0671003755,121606
9638,45,2,068484267X,121606
9638,60,10,0743237188,121606
9638,2,0,0971880107,121606
9639,120,7,0385265700,121620
9640,2,2,0971880107,121667
9641,70,0,0380018179,121719
9642,25,4,0060987103,121726
9642,156,2,0060987529,121726
9643,48,10,0446364193,121751
9644,156,8,0060987529,121782
9645,52,1,0385504209,121786
9645,13,10,0786868716,121786
9646,95,0,0440236673,121814
9647,125,3,0312291639,121817
9647,61,6,0345443284,121817
9647,169,3,0385722206,121817
9647,92,5,0440224764,121817
9647,154,7,044651652X,121817
9647,22,9,0452282152,121817
9647,63,8,0671003755,121817
9648,29,9,0312995423,121825
9649,157,3,0375727345,121829
9649,135,0,0679746048,121829
9650,2,7,0971880107,121845
9651,78,8,0767902521,121847
9652,190,0,0440222656,121849
9653,172,5,0671041789,121860
9654,27,5,0380730138,121868
9655,134,0,0786881852,121886
9656,121,10,1573229326,121892
9657,104,10,0449212602,121933
9658,78,8,0767902521,121935
9659,116,4,0440214041,121936
9660,72,0,0385335482,121941
9660,2,0,0971880107,121941
9661,41,3,0312278586,121946
9662,47,7,0061009059,121950
9663,19,0,0345378490,121955
9664,107,0,0767905180,121975
9665,169,8,0385722206,121978
9666,156,9,0060987529,121986
9666,61,0,0345443284,121986
9666,113,9,0380731851,121986
9666,120,0,0385265700,121986
9666,152,8,0446611867,121986
9666,135,0,0679746048,121986
9666,182,9,0804114986,121986
9667,31,7,0316666343,121990
9668,6,10,0449005615,121991
9669,57,4,044022165X,121998
9670,6,3,0449005615,122026
9671,5,1,0446310786,122037
9671,2,1,0971880107,122037
9672,142,0,0060502258,122045
9672,17,0,0060976845,122045
9673,90,0,0375707972,122048
9673,35,0,0440226104,122048
9674,159,9,0312924585,122086
9674,118,0,0345337662,122086
9674,68,9,0345370775,122086
9674,67,7,0440206154,122086
9674,2,3,0971880107,122086
9675,55,0,0316776963,122096
9675,98,8,0345380371,122096
9675,3,0,0345402871,122096
9675,103,4,034540288X,122096
9675,157,3,0375727345,122096
9675,32,4,0440224675,122096
9676,47,8,0061009059,122115
9677,8,4,0440225701,122116
9678,31,0,0316666343,122118
9679,153,7,0553582755,122119
9680,142,3,0060502258,122152
9681,27,7,0380730138,122186
9681,75,6,0671038184,122186
9682,165,0,0316601950,122187
9682,27,0,0380730138,122187
9683,168,9,0452282829,122203
9684,95,0,0440236673,122216
9685,131,8,0312305060,122232
9686,62,6,0060928336,122235
9686,17,6,0060976845,122235
9686,188,0,0345387651,122235
9686,36,1,0671021001,122235
9687,190,4,0440222656,122251
9687,1,7,0440234743,122251
9688,17,7,0060976845,122293
9689,2,2,0971880107,122321
9690,2,0,0971880107,122335
9691,15,10,0671027360,122349
9692,188,9,0345387651,122386
9692,16,7,0671042858,122386
9693,102,6,0425167313,122394
9693,59,4,0671510053,122394
9694,114,8,0553279912,122418
9695,82,4,0060934417,122429
9695,17,8,0060976845,122429
9695,50,0,0140293248,122429
9695,51,8,0142000205,122429
9695,41,5,0312278586,122429
9695,136,0,0312966970,122429
9695,165,3,0316601950,122429
9695,31,0,0316666343,122429
9695,61,0,0345443284,122429
9695,84,1,0375700757,122429
9695,132,2,0375706771,122429
9695,90,0,0375707972,122429
9695,157,0,0375727345,122429
9695,72,6,0385335482,122429
9695,52,0,0385504209,122429
9695,140,1,0385720106,122429
9695,35,0,0440226104,122429
9695,26,3,044023722X,122429
9695,146,9,068484477X,122429
9695,107,0,0767905180,122429
9695,13,3,0786868716,122429
9695,182,0,0804114986,122429
9695,37,0,0805063897,122429
9695,2,3,0971880107,122429
9696,124,8,0060392452,122440
9696,40,10,0312195516,122440
9696,109,2,0345342968,122440
9696,4,0,0345417623,122440
9696,129,9,0380718340,122440
9696,57,8,044022165X,122440
9696,190,2,0440222656,122440
9696,1,9,0440234743,122440
9696,26,8,044023722X,122440
9696,99,0,0446610038,122440
9696,145,4,0446612790,122440
9696,2,0,0971880107,122440
9697,197,0,0061097101,122442
9698,155,8,0316284955,122443
9699,184,0,0439136369,122449
9700,189,7,0679745203,122458
9701,55,8,0316776963,122468
9702,188,8,0345387651,122484
9702,36,0,0671021001,122484
9703,107,3,0767905180,122502
9704,118,6,0345337662,122506
9704,68,0,0345370775,122506
9704,56,4,0440211727,122506
9704,93,0,0553572997,122506
9704,11,0,0679429220,122506
9704,2,0,0971880107,122506
9705,107,9,0767905180,122512
9706,87,4,0375725784,122542
9706,157,8,0375727345,122542
9706,114,0,0553279912,122542
9706,36,9,0671021001,122542
9707,166,0,0060959037,122606
9708,141,7,0440221471,122607
9709,153,0,0553582755,122633
9709,146,9,068484477X,122633
9710,28,8,0142001740,122643
9710,40,1,0312195516,122643
9710,131,9,0312305060,122643
9710,182,6,0804114986,122643
9711,72,5,0385335482,122652
9712,141,0,0440221471,122658
9712,1,0,0440234743,122658
9712,128,0,0440241537,122658
9712,2,0,0971880107,122658
9713,2,0,0971880107,122660
9714,168,0,0452282829,122675
9715,31,0,0316666343,122676
9716,40,8,0312195516,122694
9717,167,1,014028009X,122716
9717,159,7,0312924585,122716
9717,31,0,0316666343,122716
9717,44,3,0345313860,122716
9717,118,0,0345337662,122716
9717,98,0,0345380371,122716
9717,187,0,0425180638,122716
9717,194,10,0440212561,122716
9717,116,4,0440214041,122716
9717,35,0,0440226104,122716
9717,178,0,0440241073,122716
9717,122,4,0446605239,122716
9717,108,9,059035342X,122716
9717,2,4,0971880107,122716
9718,83,0,0743418174,122737
9719,67,9,0440206154,122743
9720,84,8,0375700757,122781
9721,132,0,0375706771,122782
9721,134,0,0786881852,122782
9722,62,0,0060928336,122793
9722,17,0,0060976845,122793
9722,40,10,0312195516,122793
9722,41,0,0312278586,122793
9722,131,2,0312305060,122793
9722,148,2,0316096199,122793
9722,105,0,0316569321,122793
9722,86,9,0316781266,122793
9722,76,0,0345361792,122793
9722,90,9,0375707972,122793
9722,157,2,0375727345,122793
9722,27,9,0380730138,122793
9722,100,0,0385492081,122793
9722,154,0,044651652X,122793
9722,64,8,0446601241,122793
9722,122,1,0446605239,122793
9722,73,0,0446606812,122793
9722,177,0,0446608955,122793
9722,152,0,0446611867,122793
9722,49,0,0446672211,122793
9722,104,10,0449212602,122793
9722,43,3,0449907481,122793
9722,160,0,0515132020,122793
9722,45,0,068484267X,122793
9722,146,8,068484477X,122793
9722,60,6,0743237188,122793
9722,13,10,0786868716,122793
9722,9,9,0804106304,122793
9722,182,0,0804114986,122793
9722,2,3,0971880107,122793
9723,74,1,0060930535,122801
9723,82,9,0060934417,122801
9723,46,0,0060938455,122801
9723,166,7,0060959037,122801
9723,18,2,0060977493,122801
9723,133,0,0060987561,122801
9723,131,0,0312305060,122801
9723,76,10,0345361792,122801
9723,34,9,0375726403,122801
9723,94,0,0385486804,122801
9723,100,0,0385492081,122801
9723,104,10,0449212602,122801
9723,22,0,0452282152,122801
9723,168,4,0452282829,122801
9723,11,9,0679429220,122801
9723,189,0,0679745203,122801
9723,101,0,067976402X,122801
9723,77,1,1400034779,122801
9724,155,7,0316284955,122802
9724,132,0,0375706771,122802
9725,42,0,0156027321,122812
9726,42,8,0156027321,122813
9726,90,3,0375707972,122813
9727,79,5,080410753X,122825
9728,62,2,0060928336,122854
9729,15,9,0671027360,122859
9730,42,0,0156027321,122867
9730,176,10,1400031354,122867
9730,77,10,1400034779,122867
9731,68,0,0345370775,122880
9731,22,7,0452282152,122880
9732,91,9,0399501487,122881
9732,2,0,0971880107,122881
9733,149,6,0440211263,122889
9734,186,9,0609804138,122901
9735,90,5,0375707972,122938
9735,102,8,0425167313,122938
9736,65,2,0345384466,122947
9737,163,3,0684872153,122953
9738,31,8,0316666343,122958
9738,53,8,0385505833,122958
9738,9,8,0804106304,122958
9738,196,10,080411109X,122958
9739,39,9,0060915544,122960
9740,88,0,0345339703,122988
9740,174,1,043935806X,122988
9740,122,0,0446605239,122988
9740,2,0,0971880107,122988
9741,43,2,0449907481,122991
9742,77,8,1400034779,123015
9743,150,3,074343627X,123039
9744,101,9,067976402X,123051
9745,29,6,0312995423,123055
9746,142,8,0060502258,123056
9746,187,5,0425180638,123056
9746,33,5,044021145X,123056
9746,116,0,0440214041,123056
9746,173,6,0449003795,123056
9746,75,0,0671038184,123056
9746,189,0,0679745203,123056
9746,9,8,0804106304,123056
9746,37,0,0805063897,123056
9747,63,8,0671003755,123058
9748,40,0,0312195516,123060
9749,89,8,0440226430,123067
9749,75,8,0671038184,123067
9750,101,0,067976402X,123075
9751,85,8,0070212570,123094
9751,44,8,0345313860,123094
9751,118,9,0345337662,123094
9751,119,8,0345351525,123094
9752,54,2,0064407667,123095
9752,131,10,0312305060,123095
9752,61,9,0345443284,123095
9752,34,7,0375726403,123095
9752,157,10,0375727345,123095
9752,122,10,0446605239,123095
9752,99,0,0446610038,123095
9752,49,10,0446672211,123095
9752,126,0,0684874350,123095
9752,38,10,0842329129,123095
9752,121,8,1573229326,123095
9753,134,5,0786881852,123104
9754,2,0,0971880107,123114
9755,99,9,0446610038,123115
9755,145,9,0446612790,123115
9755,49,4,0446672211,123115
9755,161,7,0515131229,123115
9756,62,2,0060928336,123122
9756,61,7,0345443284,123122
9757,55,7,0316776963,123132
9758,1,7,0440234743,123137
9759,10,3,0316769487,123143
9759,52,9,0385504209,123143
9760,50,0,0140293248,123148
9760,45,0,068484267X,123148
9761,56,6,0440211727,123154
9762,141,8,0440221471,123160
9762,95,10,0440236673,123160
9763,2,4,0971880107,123168
9764,2,4,0971880107,123182
9765,154,7,044651652X,123186
9766,182,8,0804114986,123214
9767,93,3,0553572997,123215
9768,36,9,0671021001,123220
9768,60,0,0743237188,123220
9769,110,4,0385484518,123221
9770,25,10,0060987103,123231
9771,105,9,0316569321,123238
9772,167,7,014028009X,123257
9772,119,3,0345351525,123257
9772,174,10,043935806X,123257
9773,52,0,0385504209,123261
9774,53,8,0385505833,123279
9775,185,0,0385503822,123281
9776,10,7,0316769487,123298
9777,31,0,0316666343,123325
9778,57,1,044022165X,123336
9779,113,2,0380731851,123349
9780,165,4,0316601950,123388
9781,42,7,0156027321,123410
9782,13,8,0786868716,123418
9783,110,2,0385484518,123430
9783,52,9,0385504209,123430
9783,174,0,043935806X,123430
9783,57,0,044022165X,123430
9783,92,2,0440224764,123430
9783,1,5,0440234743,123430
9783,26,0,044023722X,123430
9783,48,5,0446364193,123430
9783,21,2,0446605484,123430
9783,127,0,0446611212,123430
9783,63,0,0671003755,123430
9783,15,0,0671027360,123430
9783,23,0,0671027387,123430
9784,159,0,0312924585,123460
9784,136,1,0312966970,123460
9784,55,7,0316776963,123460
9784,118,10,0345337662,123460
9784,115,0,0345353145,123460
9784,68,3,0345370775,123460
9784,19,0,0345378490,123460
9784,98,8,0345380371,123460
9784,65,0,0345384466,123460
9784,164,1,0345391055,123460
9784,3,3,0345402871,123460
9784,103,5,034540288X,123460
9784,33,0,044021145X,123460
9784,56,7,0440211727,123460
9784,147,0,0440213525,123460
9784,57,7,044022165X,123460
9784,32,0,0440224675,123460
9784,93,0,0553572997,123460
9784,150,4,074343627X,123460
9785,110,8,0385484518,123467
9786,62,8,0060928336,123468
9786,17,9,0060976845,123468
9786,58,10,0312282990,123468
9786,31,0,0316666343,123468
9786,7,0,0425182908,123468
9787,14,10,0446612545,123485
9787,145,9,0446612790,123485
9788,124,1,0060392452,123501
9788,15,2,0671027360,123501
9788,2,0,0971880107,123501
9789,26,0,044023722X,123503
9789,176,4,1400031354,123503
9790,15,9,0671027360,123510
9791,17,5,0060976845,123515
9791,47,8,0061009059,123515
9791,180,8,0312966091,123515
9791,136,8,0312966970,123515
9791,181,8,0671001795,123515
9791,38,7,0842329129,123515
9792,10,1,0316769487,123531
9792,129,0,0380718340,123531
9793,96,0,0425158616,123543
9793,187,5,0425180638,123543
9793,48,5,0446364193,123543
9793,192,5,0446607657,123543
9793,145,0,0446612790,123543
9794,119,4,0345351525,123544
9794,115,8,0345353145,123544
9794,68,7,0345370775,123544
9794,164,1,0345391055,123544
9794,137,8,0380002930,123544
9794,33,3,044021145X,123544
9794,56,9,0440211727,123544
9794,175,8,0440220602,123544
9794,104,8,0449212602,123544
9795,2,0,0971880107,123549
9796,176,8,1400031354,123567
9796,77,3,1400034779,123567
9797,72,5,0385335482,123580
9797,35,0,0440226104,123580
9798,100,3,0385492081,123597
9798,163,8,0684872153,123597
9799,165,7,0316601950,123608
9799,35,7,0440226104,123608
9799,49,8,0446672211,123608
9799,75,8,0671038184,123608
9800,52,8,0385504209,123617
9801,91,0,0399501487,123625
9802,50,10,0140293248,123649
9802,40,2,0312195516,123649
9802,148,10,0316096199,123649
9802,23,4,0671027387,123649
9803,40,9,0312195516,123650
9804,126,1,0684874350,123651
9805,50,8,0140293248,123653
9806,40,1,0312195516,123676
9806,185,0,0385503822,123676
9806,20,0,0385508042,123676
9807,153,0,0553582755,123677
9808,53,2,0385505833,123682
9809,150,5,074343627X,123687
9810,76,8,0345361792,123697
9811,110,0,0385484518,123703
9812,2,6,0971880107,123724
9813,130,7,0425147622,123733
9813,73,2,0446606812,123733
9813,151,2,0553268880,123733
9814,14,4,0446612545,123736
9814,16,0,0671042858,123736
9815,132,8,0375706771,123738
9816,3,0,0345402871,123741
9817,184,10,0439136369,123744
9817,191,3,0553280341,123744
9817,38,4,0842329129,123744
9818,2,0,0971880107,123751
9819,31,0,0316666343,123763
9820,193,0,0312980140,123784
9820,183,0,0312983271,123784
9821,165,9,0316601950,123788
9822,50,7,0140293248,123789
9823,142,0,0060502258,123790
9823,82,4,0060934417,123790
9823,156,8,0060987529,123790
9823,80,0,0140244824,123790
9823,28,3,0142001740,123790
9823,136,0,0312966970,123790
9823,155,0,0316284955,123790
9823,165,0,0316601950,123790
9823,31,2,0316666343,123790
9823,109,1,0345342968,123790
9823,68,0,0345370775,123790
9823,3,1,0345402871,123790
9823,61,0,0345443284,123790
9823,90,0,0375707972,123790
9823,66,0,0380789035,123790
9823,72,8,0385335482,123790
9823,52,3,0385504209,123790
9823,140,1,0385720106,123790
9823,102,4,0425167313,123790
9823,149,4,0440211263,123790
9823,33,0,044021145X,123790
9823,56,0,0440211727,123790
9823,116,0,0440214041,123790
9823,175,1,0440220602,123790
9823,57,0,044022165X,123790
9823,32,8,0440224675,123790
9823,92,0,0440224764,123790
9823,8,3,0440225701,123790
9823,89,0,0440226430,123790
9823,1,1,0440234743,123790
9823,171,0,0440235596,123790
9823,95,2,0440236673,123790
9823,26,4,044023722X,123790
9823,178,0,0440241073,123790
9823,48,0,0446364193,123790
9823,177,0,0446608955,123790
9823,99,0,0446610038,123790
9823,14,4,0446612545,123790
9823,49,3,0446672211,123790
9823,168,0,0452282829,123790
9823,63,8,0671003755,123790
9823,15,4,0671027360,123790
9823,172,0,0671041789,123790
9823,135,7,0679746048,123790
9823,101,1,067976402X,123790
9823,13,10,0786868716,123790
9823,134,0,0786881852,123790
9823,2,0,0971880107,123790
9824,2,5,0971880107,123791
9825,31,8,0316666343,123801
9825,107,5,0767905180,123801
9826,8,10,0440225701,123809
9827,41,9,0312278586,123813
9828,17,5,0060976845,123815
9829,31,6,0316666343,123817
9830,2,5,0971880107,123822
9831,31,8,0316666343,123824
9831,122,8,0446605239,123824
9832,17,0,0060976845,123825
9832,40,2,0312195516,123825
9832,188,8,0345387651,123825
9832,100,9,0385492081,123825
9832,158,2,0425152251,123825
9832,179,7,0425154092,123825
9832,102,0,0425167313,123825
9832,190,7,0440222656,123825
9832,35,7,0440226104,123825
9832,48,9,0446364193,123825
9832,122,1,0446605239,123825
9832,199,9,0446606189,123825
9832,73,0,0446606812,123825
9832,127,2,0446611212,123825
9832,36,8,0671021001,123825
9832,101,0,067976402X,123825
9832,45,0,068484267X,123825
9833,165,0,0316601950,123826
9834,52,8,0385504209,123827
9835,92,4,0440224764,123845
9835,60,2,0743237188,123845
9836,155,10,0316284955,123861
9837,47,4,0061009059,123867
9837,143,10,0345339681,123867
9837,4,8,0345417623,123867
9837,181,9,0671001795,123867
9837,16,6,0671042858,123867
9838,140,7,0385720106,123870
9839,68,5,0345370775,123883
9839,194,5,0440212561,123883
9839,5,5,0446310786,123883
9839,122,5,0446605239,123883
9839,177,5,0446608955,123883
9839,161,5,0515131229,123883
9839,160,5,0515132020,123883
9839,123,5,051513287X,123883
9840,10,7,0316769487,123936
9840,90,0,0375707972,123936
9840,104,7,0449212602,123936
9841,166,9,0060959037,123946
9841,81,0,014025448X,123946
9841,148,9,0316096199,123946
9842,55,3,0316776963,123961
9843,41,7,0312278586,123969
9844,49,0,0446672211,123971
9845,62,4,0060928336,123981
9845,81,4,014025448X,123981
9845,51,1,0142000205,123981
9845,159,9,0312924585,123981
9845,138,4,0312971346,123981
9845,165,2,0316601950,123981
9845,55,10,0316776963,123981
9845,86,4,0316781266,123981
9845,44,0,0345313860,123981
9845,118,1,0345337662,123981
9845,19,3,0345378490,123981
9845,98,4,0345380371,123981
9845,164,0,0345391055,123981
9845,132,4,0375706771,123981
9845,90,4,0375707972,123981
9845,157,0,0375727345,123981
9845,162,10,038079487X,123981
9845,120,2,0385265700,123981
9845,91,0,0399501487,123981
9845,130,0,0425147622,123981
9845,179,2,0425154092,123981
9845,96,0,0425158616,123981
9845,102,0,0425167313,123981
9845,112,3,0425175405,123981
9845,33,0,044021145X,123981
9845,56,0,0440211727,123981
9845,194,2,0440212561,123981
9845,147,0,0440213525,123981
9845,116,0,0440214041,123981
9845,175,0,0440220602,123981
9845,141,3,0440221471,123981
9845,57,2,044022165X,123981
9845,190,0,0440222656,123981
9845,32,2,0440224675,123981
9845,92,7,0440224764,123981
9845,8,3,0440225701,123981
9845,1,0,0440234743,123981
9845,95,0,0440236673,123981
9845,5,2,0446310786,123981
9845,48,2,0446364193,123981
9845,64,0,0446601241,123981
9845,73,0,0446606812,123981
9845,192,0,0446607657,123981
9845,177,0,0446608955,123981
9845,104,0,0449212602,123981
9845,43,0,0449907481,123981
9845,151,0,0553268880,123981
9845,114,4,0553279912,123981
9845,93,9,0553572997,123981
9845,189,3,0679745203,123981
9845,146,0,068484477X,123981
9845,9,4,0804106304,123981
9845,182,2,0804114986,123981
9845,38,0,0842329129,123981
9845,77,0,1400034779,123981
9846,90,9,0375707972,123988
9846,158,3,0425152251,123988
9846,77,3,1400034779,123988
9847,83,0,0743418174,124008
9848,2,3,0971880107,124010
9849,175,5,0440220602,124048
9849,99,7,0446610038,124048
9849,145,7,0446612790,124048
9850,88,8,0345339703,124060
9851,95,8,0440236673,124066
9851,101,6,067976402X,124066
9852,156,0,0060987529,124078
9852,167,0,014028009X,124078
9852,117,4,0140298479,124078
9852,155,4,0316284955,124078
9852,10,0,0316769487,124078
9852,118,10,0345337662,124078
9852,66,10,0380789035,124078
9852,108,10,059035342X,124078
9852,11,0,0679429220,124078
9852,135,0,0679746048,124078
9852,2,9,0971880107,124078
9853,133,0,0060987561,124079
9853,76,0,0345361792,124079
9853,68,0,0345370775,124079
9853,98,0,0345380371,124079
9853,4,0,0345417623,124079
9853,70,5,0380018179,124079
9853,91,7,0399501487,124079
9853,187,1,0425180638,124079
9853,7,2,0425182908,124079
9853,147,0,0440213525,124079
9853,57,0,044022165X,124079
9853,111,0,0440236703,124079
9853,161,3,0515131229,124079
9853,151,0,0553268880,124079
9853,36,9,0671021001,124079
9853,134,2,0786881852,124079
9853,2,6,0971880107,124079
9854,158,10,0425152251,124089
9855,30,7,006101351X,124093
9856,134,9,0786881852,124156
9857,101,10,067976402X,124158
9858,40,7,0312195516,124175
9858,120,8,0385265700,124175
9858,6,4,0449005615,124175
9858,63,7,0671003755,124175
9859,13,0,0786868716,124184
9860,80,0,0140244824,124204
9860,84,10,0375700757,124204
9861,112,8,0425175405,124207
9861,172,9,0671041789,124207
9862,124,5,0060392452,124224
9863,169,3,0385722206,124233
9864,119,9,0345351525,124243
9865,63,4,0671003755,124253
9866,39,0,0060915544,124259
9866,74,2,0060930535,124259
9866,65,4,0345384466,124259
9866,53,3,0385505833,124259
9866,147,3,0440213525,124259
9866,57,3,044022165X,124259
9866,1,1,0440234743,124259
9866,48,2,0446364193,124259
9866,64,0,0446601241,124259
9866,99,0,0446610038,124259
9866,114,2,0553279912,124259
9866,191,6,0553280341,124259
9866,45,1,068484267X,124259
9866,9,0,0804106304,124259
9867,91,8,0399501487,124274
9868,113,0,0380731851,124284
9868,100,5,0385492081,124284
9869,51,1,0142000205,124298
9869,155,10,0316284955,124298
9869,72,0,0385335482,124298
9869,110,10,0385484518,124298
9869,178,8,0440241073,124298
9869,177,8,0446608955,124298
9869,59,0,0671510053,124298
9869,13,10,0786868716,124298
9869,139,0,1558743669,124298
9870,46,0,0060938455,124310
9870,29,3,0312995423,124310
9870,162,7,038079487X,124310
9870,72,6,0385335482,124310
9870,26,2,044023722X,124310
9870,145,0,0446612790,124310
9870,135,1,0679746048,124310
9870,37,2,0805063897,124310
9870,2,1,0971880107,124310
9871,86,7,0316781266,124321
9871,101,8,067976402X,124321
9872,74,2,0060930535,124322
9872,46,2,0060938455,124322
9872,158,8,0425152251,124322
9872,33,0,044021145X,124322
9872,56,0,0440211727,124322
9872,57,3,044022165X,124322
9872,26,1,044023722X,124322
9872,2,0,0971880107,124322
9873,51,6,0142000205,124329
9874,124,3,0060392452,124363
9874,82,0,0060934417,124363
9874,85,9,0070212570,124363
9874,28,10,0142001740,124363
9874,155,0,0316284955,124363
9874,98,0,0345380371,124363
9874,66,0,0380789035,124363
9874,52,0,0385504209,124363
9874,112,0,0425175405,124363
9874,35,0,0440226104,124363
9874,1,0,0440234743,124363
9874,161,0,0515131229,124363
9874,135,2,0679746048,124363
9874,83,1,0743418174,124363
9874,37,2,0805063897,124363
9874,176,3,1400031354,124363
9875,89,4,0440226430,124383
9876,103,6,034540288X,124414
9877,73,3,0446606812,124474
9878,156,5,0060987529,124483
9879,62,0,0060928336,124487
9879,74,0,0060930535,124487
9879,17,0,0060976845,124487
9879,80,0,0140244824,124487
9879,136,2,0312966970,124487
9879,3,0,0345402871,124487
9879,4,0,0345417623,124487
9879,113,0,0380731851,124487
9879,112,0,0425175405,124487
9879,7,0,0425182908,124487
9879,56,0,0440211727,124487
9879,190,0,0440222656,124487
9879,8,0,0440225701,124487
9879,89,9,0440226430,124487
9879,1,10,0440234743,124487
9879,95,10,0440236673,124487
9879,111,0,0440236703,124487
9879,178,0,0440241073,124487
9879,48,0,0446364193,124487
9879,73,5,0446606812,124487
9879,192,0,0446607657,124487
9879,99,0,0446610038,124487
9879,127,0,0446611212,124487
9879,12,1,0451166892,124487
9879,93,1,0553572997,124487
9879,181,0,0671001795,124487
9879,182,3,0804114986,124487
9880,7,0,0425182908,124488
9880,192,2,0446607657,124488
9881,62,0,0060928336,124489
9881,17,3,0060976845,124489
9881,119,4,0345351525,124489
9881,72,0,0385335482,124489
9881,71,3,0385335881,124489
9881,35,4,0440226104,124489
9881,171,0,0440235596,124489
9881,21,0,0446605484,124489
9881,99,0,0446610038,124489
9881,145,0,0446612790,124489
9881,36,0,0671021001,124489
9881,83,0,0743418174,124489
9882,19,8,0345378490,124501
9883,147,0,0440213525,124506
9884,118,8,0345337662,124540
9885,2,0,0971880107,124546
9886,13,10,0786868716,124563
9887,60,9,0743237188,124571
9888,74,8,0060930535,124583
9889,30,0,006101351X,124597
9889,28,4,0142001740,124597
9889,118,6,0345337662,124597
9889,68,5,0345370775,124597
9889,174,8,043935806X,124597
9889,141,5,0440221471,124597
9889,95,0,0440236673,124597
9889,36,7,0671021001,124597
9889,150,5,074343627X,124597
9889,9,3,0804106304,124597
9889,79,6,080410753X,124597
9889,196,6,080411109X,124597
9889,2,0,0971880107,124597
9890,41,8,0312278586,124610
9891,77,0,1400034779,124617
9892,101,0,067976402X,124642
9893,180,7,0312966091,124648
9893,138,6,0312971346,124648
9893,154,0,044651652X,124648
9894,77,4,1400034779,124688
9895,174,10,043935806X,124717
9895,11,10,0679429220,124717
9895,2,0,0971880107,124717
9896,29,9,0312995423,124720
9896,52,9,0385504209,124720
9897,124,4,0060392452,124732
9897,46,9,0060938455,124732
9897,140,8,0385720106,124732
9898,90,5,0375707972,124735
9899,177,8,0446608955,124741
9900,97,9,0062502182,124747
9900,31,8,0316666343,124747
9901,23,0,0671027387,124769
9901,16,4,0671042858,124769
9902,92,8,0440224764,124778
9903,151,7,0553268880,124789
9904,2,6,0971880107,124827
9905,57,2,044022165X,124833
9905,26,0,044023722X,124833
9906,188,0,0345387651,124869
9906,112,2,0425175405,124869
9907,144,10,0439064872,124872
9908,74,10,0060930535,124874
9908,40,10,0312195516,124874
9908,41,9,0312278586,124874
9908,148,0,0316096199,124874
9908,10,10,0316769487,124874
9908,86,7,0316781266,124874
9908,132,8,0375706771,124874
9908,87,3,0375725784,124874
9908,66,5,0380789035,124874
9908,110,10,0385484518,124874
9908,168,5,0452282829,124874
9908,63,10,0671003755,124874
9908,15,0,0671027360,124874
9908,172,2,0671041789,124874
9908,11,8,0679429220,124874
9909,58,10,0312282990,124876
9909,10,0,0316769487,124876
