UserId,BookId,Rating
12236,132,5
12236,94,0
12236,89,0
12236,1,6
12236,192,0
12236,49,0
12236,104,0
12236,198,0
12236,36,6
12236,101,0
12236,182,0
12236,37,0
12237,142,0
12238,149,0
12239,154,0
12240,40,9
12241,2,6
12242,197,10
12243,68,10
12243,98,9
12243,100,9
12243,56,0
12243,32,10
12243,2,0
12244,142,10
12244,62,0
12244,17,0
12244,18,0
12244,25,0
12244,156,0
12244,133,0
12244,47,9
12244,30,10
12244,197,0
12244,167,9
12244,117,0
12244,51,0
12244,28,0
12244,42,0
12244,40,0
12244,180,0
12244,136,0
12244,138,0
12244,155,9
12244,165,0
12244,31,0
12244,10,0
12244,86,0
12244,118,0
12244,88,10
12244,109,10
12244,65,0
12244,4,0
12244,132,9
12244,157,5
12244,70,0
12244,69,0
12244,162,9
12244,120,0
12244,185,0
12244,53,0
12244,130,0
12244,112,0
12244,7,0
12244,144,10
12244,184,10
12244,174,10
12244,56,10
12244,194,0
12244,147,10
12244,116,9
12244,141,0
12244,57,0
12244,35,0
12244,89,0
12244,171,0
12244,95,0
12244,26,0
12244,178,0
12244,128,0
12244,154,0
12244,122,0
12244,73,0
12244,192,0
12244,177,0
12244,99,0
12244,127,0
12244,152,0
12244,49,0
12244,22,0
12244,161,10
12244,160,9
12244,123,10
12244,151,0
12244,114,0
12244,93,10
12244,108,10
12244,186,0
12244,181,0
12244,172,10
12244,189,0
12244,135,0
12244,101,10
12244,146,0
12244,163,0
12244,83,0
12244,13,0
12244,134,0
12244,9,9
12244,196,0
12244,182,0
12244,195,0
12244,38,9
12244,2,0
12244,77,0
12245,13,9
12246,52,0
12246,126,0
12247,156,8
12248,65,0
12248,84,0
12248,144,8
12248,33,8
12248,116,8
12248,141,0
12248,1,0
12248,154,8
12248,177,10
12248,168,5
12248,108,8
12248,181,10
12248,75,0
12249,85,0
12249,194,0
12249,123,7
12250,183,7
12250,140,0
12250,190,0
12251,62,0
12251,155,7
12251,31,8
12251,118,9
12251,110,8
12251,52,9
12251,20,6
12251,175,8
12251,89,9
12251,171,8
12251,154,9
12251,36,6
12251,15,0
12251,101,10
12251,2,0
12252,10,0
12253,31,7
12254,33,0
12255,2,0
12256,124,10
12257,152,0
12257,160,0
12258,175,9
12259,26,0
12260,131,7
12260,169,9
12261,62,10
12262,125,0
12263,124,8
12264,154,10
12265,6,8
12266,82,10
12266,148,8
12267,124,8
12267,142,8
12267,138,9
12267,155,0
12267,31,8
12267,32,6
12267,161,0
12267,160,0
12267,36,8
12267,101,9
12268,2,0
12269,40,9
12270,148,0
12271,96,0
12271,56,0
12271,147,0
12271,141,0
12271,57,0
12272,2,6
12273,51,0
12274,118,7
12275,159,0
12276,62,8
12277,31,8
12278,179,6
12278,32,7
12279,98,7
12280,82,8
12280,188,6
12280,52,8
12280,169,5
12280,22,6
12281,156,0
12281,2,0
12282,33,9
12283,14,0
12283,15,0
12284,2,0
12285,2,4
12286,2,0
12287,122,7
12288,8,0
12288,26,0
12289,62,8
12290,118,0
12290,76,0
12290,65,0
12290,63,0
12290,9,9
12291,180,0
12291,136,0
12291,138,0
12291,106,0
12291,193,0
12291,33,10
12291,116,10
12291,8,10
12291,178,0
12291,48,10
12291,199,10
12291,192,10
12291,127,0
12291,36,0
12292,2,0
12293,58,10
12293,22,7
12294,40,9
12295,41,0
12296,76,10
12296,113,0
12296,111,8
12296,15,8
12296,150,0
12297,99,0
12298,45,5
12298,163,5
12299,27,0
12300,164,0
12300,154,0
12300,24,4
12301,95,9
12302,47,7
12302,95,5
12303,124,0
12303,13,0
12304,72,0
12304,168,7
12304,24,7
12305,82,0
12306,140,8
12307,17,8
12307,42,7
12307,106,2
12307,165,0
12307,52,2
12307,130,0
12307,112,0
12307,33,0
12307,1,7
12307,5,0
12307,122,0
12307,104,0
12307,114,0
12307,36,0
12307,146,0
12307,13,0
12307,77,0
12308,33,7
12309,171,0
12309,101,7
12309,163,0
12310,190,8
12311,65,8
12312,11,10
12313,110,0
12314,28,9
12314,169,0
12315,26,0
12316,18,8
12316,197,0
12316,116,0
12316,89,6
12317,155,8
12318,44,6
12318,118,6
12318,119,5
12318,13,0
12319,196,7
12320,28,9
12320,145,0
12321,171,9
12322,31,10
12323,63,9
12324,89,5
12325,31,0
12326,125,6
12327,29,0
12327,115,0
12327,175,10
12327,99,10
12328,131,8
12329,74,10
12329,133,0
12329,22,0
12329,163,0
12329,9,9
12329,79,9
12329,196,9
12330,42,8
12330,31,8
12331,46,0
12331,105,0
12331,31,0
12331,61,0
12331,120,0
12331,110,0
12331,140,0
12331,102,0
12331,67,0
12331,171,0
12331,73,0
12331,49,0
12331,163,0
12331,126,5
12331,139,9
12332,141,10
12332,57,0
12332,5,10
12332,195,9
12333,178,8
12334,142,0
12334,62,0
12334,40,10
12334,10,8
12334,118,7
12334,115,0
12334,68,0
12334,19,7
12334,98,0
12334,69,0
12334,66,5
12334,162,0
12334,67,10
12334,56,6
12334,147,0
12334,116,0
12334,190,0
12334,35,0
12334,5,0
12334,122,7
12334,73,0
12334,104,0
12334,198,10
12334,151,0
12334,114,0
12334,191,0
12334,101,0
12334,9,0
12335,115,4
12335,98,0
12336,59,0
12337,2,0
12338,166,8
12339,42,9
12340,12,7
12341,31,0
12342,118,8
12342,108,10
12342,37,7
12343,155,0
12343,158,0
12343,101,6
12344,39,9
12344,62,0
12344,82,7
12344,17,0
12344,25,0
12344,30,0
12344,80,0
12344,167,0
12344,40,7
12344,183,0
12344,165,0
12344,61,0
12344,132,0
12344,90,0
12344,157,0
12344,27,0
12344,120,0
12344,140,5
12344,96,0
12344,102,0
12344,184,0
12344,149,7
12344,194,0
12344,190,0
12344,89,0
12344,171,0
12344,5,0
12344,73,0
12344,49,7
12344,104,8
12344,43,0
12344,168,0
12344,160,0
12344,151,7
12344,114,0
12344,191,0
12344,108,0
12344,63,0
12344,75,0
12344,101,0
12344,45,0
12344,146,0
12344,83,0
12344,134,0
12344,170,7
12344,9,0
12344,182,0
12344,38,0
12344,2,0
12345,142,0
12345,125,9
12345,165,0
12346,157,0
12347,81,6
12347,145,0
12348,71,0
12348,83,8
12349,49,8
12350,50,7
12350,28,0
12350,41,10
12350,34,0
12350,72,0
12350,71,0
12350,15,10
12350,146,0
12350,83,0
12350,107,0
12350,38,0
12350,139,0
12351,31,0
12352,42,10
12353,165,0
12353,37,0
12354,133,8
12354,29,0
12355,15,8
12356,121,0
12357,130,0
12358,42,8
12359,11,0
12360,109,0
12360,24,10
12361,19,10
12361,2,0
12362,57,7
12363,51,7
12363,77,9
12364,143,0
12365,120,7
12366,82,0
12366,28,0
12367,62,0
12367,50,0
12367,40,0
12367,165,0
12367,10,0
12367,143,0
12367,88,10
12367,70,0
12367,53,0
12367,20,0
12367,33,0
12367,147,0
12367,141,0
12367,57,0
12367,190,0
12367,92,0
12367,8,0
12367,35,0
12367,1,0
12367,64,0
12367,177,0
12367,101,0
12368,142,0
12369,42,0
12369,169,0
12370,110,0
12371,36,10
12372,58,7
12372,29,0
12372,31,8
12372,55,8
12372,52,0
12372,63,5
12372,13,0
12373,57,0
12374,113,0
12374,153,0
12375,129,0
12376,120,5
12377,48,7
12378,82,10
12378,40,9
12378,144,9
12378,191,9
12378,15,10
12378,83,10
12379,29,0
12379,23,0
12379,196,0
12380,161,10
12380,160,10
12380,123,0
12381,100,9
12382,33,6
12382,59,0
12383,18,0
12383,26,0
12383,154,0
12383,79,0
12384,4,8
12385,57,0
12386,22,7
12387,181,0
12388,183,7
12389,113,4
12390,156,9
12390,144,9
12390,15,6
12390,107,8
12391,66,10
12392,177,0
12393,92,9
12394,2,4
12395,44,0
12395,118,0
12395,119,0
12395,164,0
12396,91,9
12397,62,7
12398,117,6
12399,2,0
12400,124,9
12401,31,0
12401,2,1
12402,90,7
12403,38,0
12404,43,0
12405,55,8
12405,87,0
12405,102,0
12406,193,7
12407,137,10
12407,163,0
12408,124,0
12408,82,0
12408,46,0
12408,17,0
12408,25,0
12408,30,0
12408,50,0
12408,117,8
12408,28,0
12408,40,0
12408,41,0
12408,58,0
12408,159,0
12408,106,0
12408,165,0
12408,31,0
12408,10,0
12408,143,0
12408,109,0
12408,188,0
12408,61,0
12408,132,0
12408,137,10
12408,70,0
12408,129,8
12408,69,0
12408,66,0
12408,94,9
12408,169,0
12408,96,0
12408,144,10
12408,174,8
12408,33,0
12408,190,0
12408,35,6
12408,89,7
12408,154,0
12408,64,0
12408,127,0
12408,49,0
12408,6,0
12408,104,0
12408,43,0
12408,12,10
12408,22,0
12408,198,0
12408,108,0
12408,15,6
12408,11,0
12408,135,8
12408,126,0
12408,60,0
12408,78,9
12408,176,0
12408,77,0
12409,2,0
12410,90,0
12411,44,0
12411,118,0
12411,119,0
12411,65,0
12411,52,0
12411,32,7
12411,64,0
12411,199,10
12412,144,8
12412,114,0
12413,2,0
12414,47,0
12414,42,0
12414,188,0
12414,144,7
12414,184,0
12414,57,0
12414,95,0
12414,26,0
12414,178,0
12414,48,0
12414,21,0
12414,99,0
12414,114,7
12414,191,8
12414,181,0
12414,23,0
12414,11,0
12414,126,9
12415,108,9
12416,101,7
12417,115,0
12417,100,0
12417,112,10
12417,187,0
12417,141,0
12417,32,0
12417,1,0
12417,127,0
12417,170,7
12417,38,0
12418,28,9
12419,187,0
12420,198,9
12421,128,6
12422,148,0
12422,185,0
12422,63,0
12423,46,10
12424,155,0
12424,165,0
12424,76,8
12424,98,0
12424,120,0
12424,187,0
12424,116,0
12424,178,6
12424,49,0
12424,22,0
12424,93,0
12425,183,10
12425,129,10
12425,33,10
12425,147,10
12425,116,10
12425,92,5
12425,89,10
12425,26,10
12426,178,0
12427,101,8
12428,183,0
12429,133,10
12430,186,5
12431,31,8
12432,31,9
12433,58,2
12434,2,0
12435,180,9
12436,48,0
12437,72,10
12437,192,0
12438,52,7
12438,111,8
12438,173,7
12439,20,5
12440,27,5
12441,120,8
12442,117,8
12443,22,8
12444,93,0
12445,28,9
12446,169,0
12446,22,0
12446,134,0
12447,109,10
12447,137,0
12447,52,0
12447,91,0
12447,89,10
12447,2,0
12448,55,6
12449,123,0
12450,49,0
12451,74,0
12451,100,0
12452,52,8
12452,186,0
12452,37,8
12453,2,0
12454,89,0
12455,2,0
12456,165,10
12457,2,0
12458,191,8
12459,43,4
12460,157,0
12461,100,0
12462,172,8
12462,24,5
12463,170,6
12464,137,0
12465,144,0
12466,143,10
12466,108,0
12467,34,0
12468,28,8
12468,157,8
12468,186,5
12469,24,7
12470,6,0
12471,143,9
12471,88,0
12472,163,8
12473,56,7
12474,196,0
12474,2,0
12475,17,0
12475,72,0
12476,183,0
12477,22,8
12477,150,4
12478,90,8
12479,149,8
12480,117,0
12480,28,8
12480,29,0
12480,31,0
12480,129,0
12480,89,7
12480,15,7
12480,23,0
12480,11,0
12481,95,8
12481,13,8
12482,124,9
12482,142,0
12482,46,0
12482,156,6
12482,47,0
12482,40,0
12482,41,0
12482,180,0
12482,136,0
12482,148,0
12482,31,8
12482,86,0
12482,115,0
12482,84,0
12482,90,0
12482,87,0
12482,69,0
12482,66,0
12482,72,6
12482,71,0
12482,52,9
12482,158,0
12482,144,9
12482,67,0
12482,33,0
12482,92,0
12482,173,9
12482,43,0
12482,114,0
12482,191,8
12482,108,9
12482,186,0
12482,181,0
12482,36,0
12482,23,0
12482,134,0
12482,9,8
12482,196,0
12482,182,0
12482,37,0
12482,2,0
12482,121,0
12483,32,8
12483,199,9
12484,165,6
12485,178,8
12486,65,8
12487,10,0
12488,48,8
12489,82,10
12490,144,0
12490,108,0
12491,77,8
12492,2,0
12493,13,8
12494,165,5
12495,89,6
12496,39,10
12497,151,0
12497,59,0
12498,31,0
12499,92,9
12500,92,6
12500,16,0
12500,9,0
12501,84,8
12501,34,8
12501,2,2
12502,11,8
12503,109,0
12503,190,0
12503,99,7
12504,93,8
12504,172,5
12505,116,8
12506,115,0
12507,2,6
12508,41,8
12509,62,0
12509,74,0
12509,40,0
12509,41,0
12509,31,9
12509,61,0
12509,27,0
12509,120,0
12509,140,0
12509,141,0
12509,32,7
12509,49,9
12509,43,0
12509,168,0
12509,63,8
12509,45,0
12509,163,9
12509,83,0
12510,74,9
12510,165,5
12511,124,1
12511,66,0
12511,185,10
12511,139,0
12512,2,0
12513,5,8
12514,171,9
12515,58,8
12516,193,0
12517,166,7
12518,20,6
12519,138,0
12520,37,6
12521,87,8
12522,2,0
12523,155,9
12524,82,0
12525,61,4
12526,62,0
12526,74,0
12526,17,0
12526,105,0
12526,65,7
12526,61,0
12526,132,0
12526,157,0
12526,120,0
12526,140,0
12526,49,0
12526,75,0
12526,9,0
12526,2,0
12527,141,9
12527,114,7
12528,28,10
12529,178,0
12529,11,0
12530,191,0
12531,28,10
12531,31,10
12531,77,10
12532,94,8
12533,108,0
12534,61,0
12535,139,0
12536,62,0
12536,17,9
12536,50,8
12537,129,6
12537,113,7
12537,69,7
12537,66,9
12537,52,9
12537,158,6
12537,15,4
12537,23,3
12538,113,8
12539,177,8
12540,62,8
12540,74,9
12540,166,8
12540,17,0
12540,133,0
12540,97,0
12540,85,0
12540,42,8
12540,40,0
12540,31,0
12540,10,8
12540,44,0
12540,118,8
12540,119,0
12540,76,0
12540,90,0
12540,27,0
12540,162,0
12540,72,6
12540,158,0
12540,33,0
12540,56,0
12540,5,0
12540,22,0
12540,186,8
12540,59,0
12540,101,0
12540,9,7
12540,37,0
12540,121,0
12541,9,10
12542,44,0
12542,57,0
12543,30,0
12543,197,0
12543,85,0
12543,159,9
12543,180,7
12543,136,7
12543,138,7
12543,106,0
12543,193,0
12543,31,7
12543,55,0
12543,44,8
12543,118,0
12543,119,6
12543,164,0
12543,61,0
12543,113,8
12543,162,0
12543,120,0
12543,72,5
12543,71,0
12543,130,0
12543,112,0
12543,7,0
12543,144,0
12543,184,0
12543,33,6
12543,56,0
12543,116,6
12543,175,0
12543,57,6
12543,154,0
12543,64,5
12543,73,0
12543,192,0
12543,127,0
12543,14,6
12543,173,7
12543,161,7
12543,160,7
12543,123,7
12543,108,0
12543,181,0
12543,150,7
12543,77,0
12544,118,8
12545,128,5
12545,15,0
12546,146,0
12547,30,0
12548,190,2
12549,142,0
12549,52,9
12549,83,7
12549,13,8
12550,13,0
12551,30,8
12551,115,6
12551,19,6
12551,137,10
12551,100,9
12551,33,7
12551,147,7
12551,175,7
12551,141,8
12551,178,8
12551,64,8
12551,198,8
12551,93,9
12552,10,0
12552,91,8
12552,93,6
12553,126,0
12553,134,5
12553,9,0
12554,101,9
12555,97,0
12556,9,9
12557,3,0
12558,76,0
12558,49,7
12559,2,0
12560,68,9
12560,11,3
12561,85,0
12562,131,5
12563,2,7
12564,84,0
12565,13,0
12566,113,8
12566,26,0
12567,156,7
12568,82,0
12568,43,0
12568,182,8
12569,60,7
12570,156,7
12570,167,8
12570,55,9
12570,66,7
12570,33,7
12570,5,9
12571,61,7
12572,80,5
12573,90,0
12574,105,0
12575,149,0
12576,93,0
12577,125,0
12578,77,7
12579,164,8
12579,66,0
12579,169,10
12579,14,0
12579,36,8
12580,2,0
12581,166,7
12582,179,0
12583,177,0
12584,169,0
12584,179,5
12585,96,8
12585,114,0
12586,52,0
12587,183,10
12588,169,0
12589,87,5
12589,121,0
12590,89,7
12591,148,8
12592,127,0
12593,39,0
12593,74,0
12593,166,0
12593,40,0
12593,183,0
12593,29,0
12593,165,0
12593,44,0
12593,109,9
12593,164,8
12593,103,0
12593,132,0
12593,90,0
12593,34,0
12593,113,0
12593,66,0
12593,110,0
12593,94,0
12593,185,0
12593,52,10
12593,91,0
12593,158,0
12593,179,0
12593,187,0
12593,184,0
12593,67,0
12593,33,0
12593,116,0
12593,35,0
12593,26,9
12593,5,7
12593,48,0
12593,64,0
12593,122,9
12593,199,0
12593,192,0
12593,177,0
12593,99,0
12593,49,0
12593,173,0
12593,160,0
12593,191,0
12593,93,0
12593,108,0
12593,63,0
12593,15,9
12593,172,0
12593,16,0
12593,101,0
12593,170,0
12593,195,0
12593,2,0
12593,24,0
12594,83,0
12595,4,0
12596,17,0
12596,81,0
12596,88,0
12597,164,6
12598,101,8
12599,179,7
12600,82,9
12600,28,0
12600,31,0
12600,115,0
12600,132,0
12600,101,0
12601,84,0
12602,52,9
12603,26,0
12604,96,7
12605,15,0
12606,62,0
12607,69,0
12608,25,8
12609,164,0
12609,100,0
12609,116,0
12609,190,0
12609,32,0
12609,177,0
12609,99,0
12610,69,8
12610,158,0
12611,71,0
12612,124,0
12612,39,0
12612,54,7
12612,117,0
12612,72,0
12612,56,0
12612,1,0
12612,104,0
12612,78,0
12613,13,0
12613,77,10
12614,120,5
12615,60,8
12616,44,5
12616,118,0
12617,84,9
12618,106,7
12618,143,9
12618,88,10
12618,109,5
12618,164,7
12618,103,6
12618,70,9
12618,144,8
12618,174,8
12618,33,8
12618,147,8
12618,175,7
12618,8,8
12618,1,8
12618,108,7
12619,2,2
12620,87,0
12621,174,0
12622,152,0
12623,46,0
12624,14,8
12624,9,9
12625,13,10
12626,57,7
12627,142,0
12627,15,0
12627,45,9
12627,79,0
12627,2,2
12628,80,0
12628,180,9
12628,105,0
12628,90,0
12628,157,0
12628,146,8
12628,79,10
12629,57,8
12630,2,0
12631,20,0
12631,96,0
12632,54,7
12633,51,5
12634,48,5
12635,133,9
12635,50,7
12635,157,8
12635,72,7
12635,53,9
12635,163,5
12636,183,6
12636,31,8
12636,157,0
12636,152,7
12636,14,7
12636,83,8
12637,31,0
12637,143,0
12637,115,0
12637,65,10
12637,103,0
12637,184,7
12637,160,0
12637,123,8
12637,150,0
12638,54,0
12638,117,0
12638,22,0
12638,9,0
12639,31,10
12640,110,10
12640,186,8
12641,30,0
12641,125,0
12641,138,0
12641,31,0
12641,55,0
12641,115,8
12641,164,0
12641,4,9
12641,66,9
12641,94,7
12641,52,0
12641,20,0
12641,7,0
12641,149,0
12641,111,8
12641,99,0
12641,104,0
12641,15,0
12642,118,7
12642,119,0
12642,65,7
12642,102,0
12642,12,0
12643,52,9
12644,158,0
12645,69,6
12645,22,9
12645,170,0
12646,11,6
12647,157,8
12647,99,0
12648,50,0
12649,40,8
12650,92,0
12650,2,0
12651,198,0
12652,147,0
12653,42,0
12654,52,9
12655,80,5
12655,165,0
12655,132,9
12655,150,0
12656,100,0
12657,35,7
12658,120,0
12658,140,0
12659,18,0
12659,119,9
12659,100,0
12659,63,0
12659,134,5
12660,165,7
12661,152,10
12662,68,0
12663,118,10
12663,119,0
12664,2,10
12665,51,3
12666,46,0
12666,156,10
12666,40,9
12666,66,7
12666,37,0
12667,52,0
12667,178,9
12667,176,8
12668,22,10
12668,108,0
12668,101,9
12669,132,8
12669,179,7
12669,187,7
12669,45,0
12669,37,8
12670,110,0
12671,132,7
12672,89,0
12673,52,10
12674,76,0
12674,65,0
12674,120,0
12674,158,0
12674,144,9
12674,184,9
12674,75,0
12675,86,8
12675,111,8
12675,59,0
12675,196,5
12675,38,10
12675,139,0
12676,22,0
12677,49,6
12677,2,5
12678,85,0
12678,88,10
12678,109,0
12678,188,6
12679,30,8
12679,3,0
12679,151,0
12680,62,0
12681,52,10
12681,5,10
12681,126,9
12682,40,0
12683,156,0
12683,50,0
12683,41,0
12683,31,10
12683,53,0
12683,196,6
12683,37,7
12684,136,0
12685,74,5
12685,46,10
12685,159,0
12685,19,6
12685,98,8
12685,84,4
12685,132,0
12685,178,0
12685,153,0
12685,108,10
12685,101,0
12685,163,0
12686,191,7
12687,124,0
12687,82,9
12687,28,10
12687,125,8
12687,105,0
12687,86,0
12687,61,0
12687,90,5
12687,87,10
12687,14,8
12687,49,9
12687,22,0
12687,176,8
12687,77,10
12688,118,0
12689,103,0
12690,2,6
12691,94,0
12692,58,0
12693,13,9
12694,140,0
12695,62,0
12695,31,9
12695,137,0
12695,162,0
12695,149,0
12695,147,6
12695,116,0
12695,182,9
12695,2,6
12695,77,0
12696,18,9
12697,94,7
12698,28,10
12698,42,10
12699,142,0
12699,183,8
12699,144,0
12699,1,7
12699,111,0
12699,64,0
12699,192,0
12699,151,0
12699,114,0
12700,14,10
12701,96,8
12702,2,0
12703,7,0
12704,151,0
12705,142,10
12705,39,0
12705,82,0
12705,17,0
12705,197,0
12705,167,0
12705,117,10
12705,51,10
12705,40,0
12705,125,10
12705,131,0
12705,105,10
12705,188,0
12705,4,0
12705,61,0
12705,84,0
12705,132,10
12705,87,10
12705,157,10
12705,162,10
12705,120,0
12705,72,0
12705,110,0
12705,52,0
12705,140,0
12705,169,0
12705,89,0
12705,1,0
12705,111,0
12705,26,0
12705,73,0
12705,14,0
12705,49,0
12705,22,0
12705,168,10
12705,186,0
12705,11,10
12705,135,10
12705,101,0
12705,107,0
12705,196,10
12705,182,0
12705,195,0
12705,2,0
12706,15,9
12707,62,10
12708,92,0
12709,53,9
12710,157,9
12710,16,8
12711,154,0
12712,104,8
12713,52,7
12714,77,0
12715,47,0
12715,68,7
12716,28,10
12716,113,0
12716,52,8
12716,13,0
12716,2,0
12717,18,1
12717,131,5
12717,109,0
12717,169,0
12717,91,7
12717,152,0
12717,22,0
12718,2,1
12719,50,0
12719,31,9
12719,132,0
12719,52,9
12719,102,0
12719,78,0
12720,168,7
12721,98,5
12722,31,7
12722,45,0
12723,39,0
12724,183,9
12725,2,0
12726,22,0
12727,165,6
12728,55,0
12729,184,10
12730,66,0
12730,37,0
12731,154,5
12731,38,4
12732,156,0
12733,142,0
12733,136,8
12733,175,10
12733,14,8
12734,39,0
12734,40,10
12734,100,0
12734,52,7
12734,182,0
12734,37,9
12735,53,9
12736,131,9
12736,169,10
12736,93,8
12736,37,0
12737,95,0
12738,144,8
12739,125,0
12739,136,8
12739,138,8
12739,111,0
12739,127,0
12739,145,8
12739,173,0
12739,123,0
12740,96,9
12741,105,9
12742,40,7
12742,41,7
12743,181,5
12744,30,0
12744,68,0
12744,103,6
12744,100,0
12744,33,0
12744,141,5
12744,8,0
12745,176,0
12746,62,8
12746,182,7
12747,73,5
12747,108,7
12747,107,6
12748,4,10
12749,110,10
12750,47,8
12751,110,0
12752,192,3
12753,147,0
12753,63,0
12754,33,0
12755,19,9
12756,184,10
12757,56,10
12758,178,0
12759,34,7
12760,46,0
12760,30,8
12760,10,7
12760,64,8
12760,108,0
12761,89,7
12762,125,9
12763,25,9
12764,164,0
12765,30,7
12765,94,8
12766,49,0
12767,24,10
12768,178,9
12769,31,7
12770,16,7
12771,77,0
12771,121,0
12772,25,8
12772,159,0
12772,22,0
12773,157,9
12774,61,0
12775,2,0
12776,37,10
12777,97,0
12778,2,2
12779,58,10
12779,87,10
12779,99,9
12780,47,0
12780,30,0
12780,180,7
12780,136,0
12780,138,0
12780,106,0
12780,115,0
12780,68,0
12780,164,0
12780,70,0
12780,147,0
12780,175,0
12780,57,0
12780,8,0
12780,73,0
12780,173,0
12780,198,0
12780,114,0
12780,181,7
12780,79,0
12781,125,0
12781,88,10
12781,52,0
12782,3,9
12783,21,7
12783,177,8
12784,153,0
12785,62,9
12786,2,0
12787,139,9
12788,183,0
12789,31,7
12790,88,0
12790,1,5
12791,88,10
12791,2,2
12792,76,0
12792,34,0
12792,26,0
12792,15,0
12793,103,8
12793,110,5
12793,178,6
12794,125,0
12794,101,0
12795,62,0
12795,101,8
12796,124,0
12797,123,9
12798,100,10
12799,60,8
12800,40,0
12800,31,0
12800,94,0
12800,190,7
12800,104,0
12800,12,0
12800,22,9
12800,146,9
12800,139,10
12801,55,8
12802,62,7
12803,76,10
12804,83,8
12805,2,0
12806,133,0
12806,81,0
12806,167,0
12806,41,0
12806,105,8
12806,31,0
12806,157,0
12806,27,0
12806,120,6
12806,96,0
12806,102,0
12806,175,0
12806,22,0
12806,172,0
12806,163,0
12807,28,0
12807,76,0
12807,23,0
12807,11,7
12808,9,9
12809,28,0
12809,113,5
12810,85,7
12810,40,8
12810,187,0
12811,46,10
12812,72,10
12812,71,10
12812,108,10
12812,83,10
12812,2,0
12813,89,10
12813,9,8
12814,42,8
12814,34,8
12814,26,6
12814,186,8
12814,107,7
12815,133,0
12815,30,5
12816,30,9
12816,105,10
12816,87,9
12816,169,10
12816,104,0
12816,151,0
12816,114,10
12816,191,10
12816,153,0
12816,2,0
12816,77,0
12817,131,8
12818,2,0
12819,47,0
12819,183,0
12819,118,0
12820,89,7
12821,148,0
12821,31,0
12821,132,8
12821,187,8
12822,77,6
12823,87,0
12824,47,4
12824,30,0
12824,84,9
12824,173,0
12824,104,0
12824,2,0
12825,133,0
12826,158,9
12827,14,0
12828,2,0
12829,162,5
12829,151,0
12830,2,0
12831,133,0
12832,105,9
12832,31,9
12832,2,5
12833,13,0
12834,25,9
12834,156,0
12834,28,6
12834,10,9
12834,76,10
12834,52,9
12834,77,8
12835,70,7
12835,89,8
12835,122,0
12836,62,3
12837,80,7
12838,123,8
12839,164,0
12839,177,0
12840,77,2
12841,115,7
12842,125,8
12843,174,0
12844,2,10
12845,46,5
12845,31,8
12845,13,4
12845,37,0
12846,140,8
12847,50,4
12847,72,0
12847,71,8
12847,102,0
12847,149,9
12847,147,7
12847,116,0
12847,108,0
12847,36,9
12848,62,8
12848,9,0
12848,121,0
12849,58,10
12850,50,8
12851,16,0
12852,54,10
12852,167,9
12852,125,4
12852,165,0
12852,119,0
12852,3,0
12852,157,0
12852,120,0
12852,72,0
12852,20,0
12852,32,7
12852,35,0
12852,154,0
12852,122,0
12852,49,9
12852,186,0
12852,101,0
12852,163,0
12852,83,0
12852,9,0
12852,79,9
12853,120,10
12854,157,0
12855,118,6
12855,147,0
12855,198,7
12855,146,0
12855,126,7
12855,170,0
12855,24,0
12856,52,5
12857,62,0
12857,17,9
12857,25,5
12857,47,0
12857,197,7
12857,81,10
12857,167,8
12857,50,0
12857,28,0
12857,125,0
12857,159,9
12857,180,10
12857,136,0
12857,193,10
12857,183,0
12857,165,0
12857,86,0
12857,115,6
12857,68,9
12857,27,0
12857,113,7
12857,120,0
12857,185,7
12857,53,8
12857,140,7
12857,130,8
12857,158,0
12857,102,7
12857,187,8
12857,149,0
12857,56,9
12857,194,0
12857,190,0
12857,32,0
12857,89,8
12857,111,9
12857,177,8
12857,43,0
12857,12,0
12857,168,0
12857,161,0
12857,160,0
12857,151,0
12857,108,9
12857,186,0
12857,36,0
12857,16,0
12857,59,6
12857,101,8
12857,60,0
12857,83,0
12857,107,0
12857,170,9
12857,195,10
12857,38,10
12857,2,0
12857,176,0
12857,121,0
12858,2,0
12859,143,10
12860,35,10
12860,134,7
12861,5,8
12862,36,10
12862,163,9
12863,4,0
12863,141,0
12863,26,0
12863,151,9
12864,15,0
12865,100,7
12866,59,9
12867,183,0
12868,50,6
12868,42,9
12868,125,0
12868,180,0
12868,88,10
12868,19,0
12868,98,0
12868,164,0
12868,113,0
12868,52,8
12868,33,7
12868,56,5
12868,194,0
12868,116,7
12868,141,8
12868,32,1
12868,89,0
12868,111,7
12868,114,0
12868,191,0
12868,83,0
12868,195,0
12868,37,0
12869,17,3
12869,87,7
12870,22,9
12870,2,0
12871,41,10
12871,68,0
12871,19,6
12872,39,0
12872,106,0
12872,87,0
12872,122,9
12872,73,8
12872,6,0
12872,104,0
12872,59,0
12872,146,8
12872,182,9
12872,176,8
12873,17,0
12874,100,9
12874,89,7
12875,42,9
12876,80,0
12876,42,10
12876,125,0
12876,27,0
12876,83,0
12876,9,0
12877,108,10
12878,40,3
12879,173,6
12880,143,10
12881,147,6
12882,37,8
12883,41,9
12884,126,9
12885,33,0
12886,101,0
12887,142,0
12888,25,0
12888,85,0
12888,101,0
12888,83,0
12888,2,0
12889,9,7
12890,61,7
12891,157,0
12892,188,0
12893,82,0
12894,157,0
12895,99,7
12896,19,4
12896,149,6
12896,122,6
12897,31,0
12898,129,0
12899,133,0
12899,165,0
12899,20,0
12899,8,5
